Cluster_Raw,Avg_Recency,Avg_Flights,Avg_Consistency,Avg_Momentum,Avg_Points,Avg_Redemption,Avg_ChurnProb,Count,Value_Score,Freq_Score,Engagement_Scr,Risk_Score,Composite
3,0.5697674418604651,44.65988372093023,0.2129014396456257,7.346656976744186,101632.0050872093,0.0031594745954477074,0.23971644262579755,688,1.0,1.0,0.34284327259037145,0.7602835573742024,0.7997533517537232
0,0.6500529100529101,35.53460317460318,0.6209876543209876,0.5976931216931217,53407.053862433866,0.017303610003092957,0.07995840607698931,9450,0.5254944425882956,0.79567164564626,1.0,0.9200415939230107,0.77084720540592
1,0.7842794759825328,17.172343522561864,0.3076731129132876,1.3024260067928188,26056.51251819505,0.01860601618516894,0.08692426942395631,3435,0.2563809746332983,0.3845138431140585,0.4954576967390914,0.9130757305760437,0.4466875856713485
4,0.5483870967741935,2.4193548387096775,0.0629800307219662,0.3956989247311828,2519.6129032258063,0.3226337904580388,0.04497941696054993,31,0.024791530001437582,0.05417288709992378,0.1014191349598263,0.95502058303945,0.19082812847135816
2,20.902070063694268,0.15286624203821655,0.00310888686684865,-0.010191082802547772,243.01592356687897,0.00033254446932343726,0.0519347278784371,1256,0.0023911357781276647,0.00342289834414805,0.005006358572857668,0.9480652721215629,0.14515400256983055
